state,district,cluster,cluster_name,total_enrolments,total_demographic_updates,total_biometric_updates,updates_per_1000,mobility_indicator,digital_instability_index,saturation_ratio,enrolment_volatility_index,update_burden_index
Jammu & Kashmir,Baramula,0,High Activity Urban,6.0,9.0,7.0,1129.6296296296296,0.03703703703580247,0.03703703703580247,1.4388888888888889,0.4702016869776102,7777777778.333333
Jammu & Kashmir,Doda,0,High Activity Urban,1.0,1.0,1.0,666.6666666666666,0.0,0.0,1.225,0.23690379193416944,6666666666.666667
Jammu & Kashmir,Jammu,0,High Activity Urban,8.0,21.0,24.0,1100.0,0.008333333333055555,0.008333333333055555,1.4828125,0.20612513345126807,10750000000.05
Jammu & Kashmir,Kargil,0,High Activity Urban,2.0,1.0,1.0,500.0,0.0,0.0,1.3166666666666667,0.3729437322610831,5000000000.0
Jammu & Kashmir,Kathua,0,High Activity Urban,2.0,1.0,5.0,857.1428571428571,0.0,0.0,1.225,0.23799845424194785,8571428571.428572
Jammu & Kashmir,Kupwara,3,High Mobility Transient,0.0,1.0,1.0,1000.0,0.0,0.0,,0.5302776334282723,10000000000.0
Jammu & Kashmir,Leh (ladakh),0,High Activity Urban,1.0,3.0,0.0,750.0,0.0,0.0,1.225,0.13571368855171995,7500000000.0
Jammu & Kashmir,Pulwama,0,High Activity Urban,2.0,1.0,0.0,333.3333333333333,0.0,0.0,1.3166666666666667,0.27263762711732326,3333333333.3333335
Jammu & Kashmir,Punch,3,High Mobility Transient,0.0,3.0,0.0,1000.0,0.0,0.0,,0.0,10000000000.0
Jammu & Kashmir,Rajauri,3,High Mobility Transient,0.0,1.0,1.0,1000.0,0.0,0.0,,0.13819269959814165,10000000000.0
Jammu & Kashmir,Srinagar,3,High Mobility Transient,0.0,2.0,0.0,1000.0,0.0,0.0,,0.2,10000000000.0
Jammu and Kashmir,Anantnag,1,Low Activity Rural,360.0,3242.0,5702.0,41205.80370807644,0.2551145797770511,0.1955798739733523,1.496496815286624,0.4956906296248369,374363636369.2127
Jammu and Kashmir,Badgam,1,Low Activity Rural,347.0,1088.0,948.0,8035.332799239963,0.19673223271782878,0.15172852024154246,1.4941037735849056,0.718106397258086,61018518521.12475
Jammu and Kashmir,Bandipore,1,Low Activity Rural,235.0,1008.0,1878.0,26195.518487978803,0.27984287929945817,0.20836364886490338,1.4911290322580646,0.714077440232196,230000000004.08835
Jammu and Kashmir,Bandipur,3,High Mobility Transient,0.0,1.0,0.0,1000.0,0.0,0.0,,0.0,10000000000.0
Jammu and Kashmir,Baramula,1,Low Activity Rural,460.0,4280.0,7633.0,51912.09600838722,0.2647053664406147,0.20099082470388596,1.4938304431599227,0.6124989721230747,483736263741.66644
Jammu and Kashmir,Budgam,1,Low Activity Rural,105.0,3544.0,5673.0,88683.47279867898,0.19145485842959536,0.14549447881312877,1.4921348314606744,0.4528227588019522,861237113406.2212
Jammu and Kashmir,Doda,1,Low Activity Rural,286.0,2151.0,5841.0,49252.17421917726,0.18504498538623235,0.15249965089444867,1.495985401459854,0.6172251434315467,478758620691.7558
Jammu and Kashmir,Ganderbal,1,Low Activity Rural,53.0,345.0,732.0,17848.117386489477,0.23779827773530327,0.1817745756148962,1.486904761904762,0.6045752513009138,145581395354.03024
Jammu and Kashmir,Jammu,1,Low Activity Rural,576.0,3962.0,11563.0,24640.226871023242,0.21239917875267264,0.16830385308738183,1.498025856044724,0.4389400447921448,216592741940.49155
Jammu and Kashmir,Kargil,0,High Activity Urban,51.0,167.0,262.0,5325.105042016807,0.12634220354549427,0.0971638655441035,1.4916666666666667,0.4236237276684202,48529411765.509315
Jammu and Kashmir,Kathua,1,Low Activity Rural,389.0,2344.0,5777.0,30812.591151132816,0.2569351653793746,0.1988243637212536,1.4973170731707317,0.4512978694431058,283888888892.6196
Jammu and Kashmir,Kishtwar,1,Low Activity Rural,163.0,528.0,2082.0,65112.76433118538,0.22174142042460543,0.17612203189114198,1.4822580645161292,0.6570424389287548,616666666671.766
Jammu and Kashmir,Kulgam,1,Low Activity Rural,129.0,1610.0,3892.0,93751.73712342081,0.19997810426267684,0.15597758548395296,1.4880434782608696,1.1114646897779055,902653061229.7839
Jammu and Kashmir,Kupwara,1,Low Activity Rural,410.0,3651.0,4756.0,85840.92060749097,0.26295249814759075,0.19971084066639186,1.4922535211267607,0.6662952604767336,801351351359.75
Jammu and Kashmir,Leh,0,High Activity Urban,30.0,104.0,184.0,3527.777777777778,0.08207577023177708,0.07032353611129147,1.4892156862745098,0.44168758441026645,25087719300.124268
Jammu and Kashmir,Pulwama,1,Low Activity Rural,142.0,1548.0,3667.0,38551.13526570049,0.21934658859784548,0.17498862534685783,1.494212962962963,0.6534490362291854,354608695657.51324
Jammu and Kashmir,Punch,1,Low Activity Rural,388.0,3128.0,7083.0,124248.84196060551,0.2936514845612689,0.2255540040349756,1.4912698412698413,0.6351945644719028,1183582089560.7495
Jammu and Kashmir,Rajouri,1,Low Activity Rural,373.0,1298.0,6405.0,32727.662415496674,0.23498283950038498,0.17708734553511843,1.4959415584415585,0.5695009511590474,278881987585.1062
Jammu and Kashmir,Ramban,1,Low Activity Rural,208.0,524.0,2004.0,26403.538388109268,0.2244192461311343,0.17200171490802996,1.4908333333333335,0.5542793814097864,227868852464.28568
Jammu and Kashmir,Reasi,1,Low Activity Rural,185.0,599.0,998.0,8953.613094776778,0.20424434460240284,0.16120249175403734,1.493452380952381,0.7051994149457251,65764705885.952126
Jammu and Kashmir,Samba,0,High Activity Urban,53.0,265.0,762.0,9679.988662131518,0.1539964004221681,0.11775288203639324,1.4904471544715447,0.4470949638169221,80476190479.1373
Jammu and Kashmir,Shupiyan,1,Low Activity Rural,137.0,449.0,2500.0,92321.36812992077,0.28521876754952147,0.22444208825423567,1.4694444444444443,0.891026855393122,852105263166.0931
Jammu and Kashmir,Srinagar,1,Low Activity Rural,356.0,4874.0,9419.0,37052.60876389123,0.2526547077042771,0.19608712115926982,1.4979026845637584,0.46988422013605147,331558441564.7876
Jammu and Kashmir,Udhampur,1,Low Activity Rural,372.0,1512.0,3798.0,17870.953940239655,0.18325571174863406,0.1413253785960032,1.4973300970873786,0.5479477161292676,156285714289.1595
Jharkhand,Bokaro,1,Low Activity Rural,666.0,7713.0,11861.0,38322.78082481284,0.2469473949173099,0.1889082174212107,1.4985933503836317,0.6047566884783637,356133004930.40857
Jharkhand,Bokaro *,0,High Activity Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
Jharkhand,Chatra,1,Low Activity Rural,1093.0,3511.0,6379.0,52892.59882479913,0.28320000862493777,0.21736631034819026,1.4936046511627905,0.6901588908978493,480909090914.80963
Jharkhand,Deoghar,2,Moderate Balanced,1062.0,18244.0,12177.0,124937.9913818152,0.2896140962118087,0.22576626313542753,1.4963324652777779,0.7850743356839882,1216764705886.8591
Jharkhand,Dhanbad,2,Moderate Balanced,1868.0,8404.0,19808.0,35683.70024560992,0.20996165626750674,0.16658943476061627,1.498964218455744,0.6629672331609544,332014388493.1912
Jharkhand,Dumka,2,Moderate Balanced,957.0,11452.0,13424.0,83893.50408251597,0.2903496395806042,0.22377515330740208,1.4977083333333332,0.6187802220039939,804444444449.4777
Jharkhand,East Singhbhum,2,Moderate Balanced,915.0,8438.0,17948.0,60590.45474270373,0.250615660237453,0.1953019776858247,1.498343373493976,0.5886781734275203,572057142862.1707
Jharkhand,Garhwa,1,Low Activity Rural,776.0,3630.0,12314.0,104317.13513391661,0.20317794548369816,0.15934979711527336,1.495045045045045,0.8144519269637079,1006956521743.5536
Jharkhand,Garhwa *,1,Low Activity Rural,40.0,246.0,374.0,14650.74074074074,0.21688596054472983,0.17272725963051844,1.478448275862069,0.6775411115408699,128000000002.74754
Jharkhand,Giridih,2,Moderate Balanced,1707.0,23485.0,19538.0,143863.29790713757,0.3142257971724611,0.2439873503920126,1.497689075630252,0.576913637892255,1397233201586.883
Jharkhand,Godda,2,Moderate Balanced,698.0,7349.0,13747.0,104235.68947570886,0.27410169575971954,0.2127218761656598,1.4962068965517241,0.5545147666760422,984968152874.3248
Jharkhand,Gumla,1,Low Activity Rural,619.0,6398.0,8700.0,58181.23168624757,0.24697072633449166,0.19158425166230944,1.4957730263157893,0.639605104233071,535252525259.79065
Jharkhand,Hazaribag,0,High Activity Urban,52.0,431.0,967.0,11292.432814710042,0.12240630152389109,0.09566558959940509,1.4942105263157894,0.45048433565162216,96534653468.29768
Jharkhand,Hazaribagh,1,Low Activity Rural,792.0,7285.0,9042.0,38881.6398085605,0.2505190141983342,0.19416779147149982,1.4966379711493718,0.6501554905860675,360809968851.4961
Jharkhand,Jamtara,1,Low Activity Rural,600.0,2448.0,4709.0,62091.72585979531,0.32624811649090857,0.2509769113094754,1.4925675675675676,0.7705966528189061,581038961044.5471
Jharkhand,Khunti,1,Low Activity Rural,318.0,4027.0,6809.0,65846.01061898607,0.2549592271781754,0.2050972198453462,1.4949596774193548,0.7534012138773039,609160305351.3672
Jharkhand,Kodarma,1,Low Activity Rural,49.0,372.0,575.0,14824.81684981685,0.2763862769524949,0.20547081817621293,1.4892156862745098,0.49179140876059163,131923076925.77531
Jharkhand,Koderma,1,Low Activity Rural,481.0,2355.0,3513.0,40307.477359768774,0.25594454736711447,0.19805466923374246,1.4946601941747573,0.6065108282142613,375471698117.03094
Jharkhand,Latehar,1,Low Activity Rural,358.0,7396.0,5842.0,87532.6409557897,0.2724231590816372,0.2097622891988108,1.4937580437580438,0.590508940879865,814695652182.8376
Jharkhand,Lohardaga,1,Low Activity Rural,212.0,987.0,2277.0,23202.363638088114,0.18243964692984355,0.14330911696992785,1.493125,1.0526354198377923,209518072292.30106
Jharkhand,Pakaur,1,Low Activity Rural,29.0,197.0,329.0,14513.60544217687,0.1976937744772205,0.1563930117482908,1.4796296296296296,0.6080305844657603,124642857146.29881
Jharkhand,Pakur,2,Moderate Balanced,491.0,9391.0,5018.0,156288.04284838762,0.33129318974228933,0.25489440220924836,1.4862612612612613,0.8952390031035308,1521923076929.2356
Jharkhand,Palamau,0,High Activity Urban,31.0,304.0,92.0,3928.9308176100626,0.09353426471880472,0.07622995079291962,1.489622641509434,0.5481061415077546,21886792455.86855
Jharkhand,Palamu,2,Moderate Balanced,1085.0,8416.0,12029.0,67997.60253743995,0.3107058171704027,0.24000544695714549,1.494848391089109,0.5781706598783337,639241706166.6228
Jharkhand,Pashchimi Singhbhum,1,Low Activity Rural,90.0,550.0,1838.0,27688.89547754586,0.1538806256698291,0.11309666705374287,1.490677966101695,0.7039214149584779,243709677424.71136
Jharkhand,Purbi Singhbhum,0,High Activity Urban,148.0,504.0,2250.0,11458.455284552847,0.1309446408532128,0.10955661765200747,1.4971649484536083,0.38755550968464314,102195121953.42764
Jharkhand,Ramgarh,1,Low Activity Rural,347.0,1658.0,3190.0,15235.337891123916,0.22630942374620786,0.1741713530368262,1.4975113122171946,0.6220695590932426,134497816596.71124
Jharkhand,Ranchi,1,Low Activity Rural,1508.0,6999.0,15212.0,37563.07846251765,0.2607763637045441,0.20265197907779578,1.4986005089058525,0.6016360445889329,340148148153.353
Jharkhand,Sahebganj,1,Low Activity Rural,798.0,5622.0,4494.0,34081.01047131765,0.29777201198346315,0.2312499782811511,1.4940836940836941,0.7771009926981013,276513157904.01434
Jharkhand,Sahibganj,1,Low Activity Rural,47.0,168.0,262.0,8247.981416731416,0.14504436619253014,0.1140554745155503,1.4828125,0.6712819227041267,75000000001.05244
Jharkhand,Seraikela-Kharsawan,1,Low Activity Rural,403.0,3415.0,9923.0,58992.18146876041,0.2566577484343327,0.20043270173984037,1.4957008670520233,0.4960468161456254,547027027033.83136
Jharkhand,Seraikela-kharsawan,0,High Activity Urban,91.0,511.0,965.0,9117.724867724866,0.15675081156266774,0.12658498325294917,1.4954166666666666,0.419595268066532,74365079368.07253
Jharkhand,Simdega,1,Low Activity Rural,250.0,1671.0,4977.0,57739.12357250592,0.30749813472538956,0.24172442364235538,1.4932926829268294,0.5580432099836499,528588235301.1837
Jharkhand,West Singhbhum,1,Low Activity Rural,913.0,7494.0,12093.0,59888.188290693106,0.21933107155991924,0.1717745824762607,1.4975225225225224,0.7861767126199513,563405172418.747
Karnataka,Bagalkot,1,Low Activity Rural,1006.0,6430.0,9259.0,24803.043862106388,0.2388802659163084,0.18649058028109003,1.498846960167715,0.46551493524324505,221943319842.25787
Karnataka,Bagalkot *,0,High Activity Urban,23.0,197.0,174.0,4360.337552742616,0.09808271896661033,0.08116798812811099,1.4925675675675676,0.30779365835282924,41012658228.33544
Karnataka,Ballari,0,High Activity Urban,330.0,2503.0,4832.0,14249.444195824286,0.1280890485381492,0.10325921406393564,1.4986842105263158,0.4198294307441319,133461538463.00018
Karnataka,Bangalore,1,Low Activity Rural,786.0,5864.0,24542.0,23668.921859209317,0.1861488033935056,0.14796554017673055,1.4992412349555206,0.38138848032450584,220435540072.56363
Karnataka,Bangalore Rural,1,Low Activity Rural,274.0,3807.0,3430.0,30577.605175671477,0.262160017871142,0.2009175710540575,1.49683908045977,0.5544098781925222,268839779011.3728
Karnataka,Belagavi,1,Low Activity Rural,909.0,5803.0,9571.0,11958.404042964825,0.14478328040684782,0.11764632846068852,1.4992713178294574,0.3863147427344957,110771960959.8072
Karnataka,Belgaum,1,Low Activity Rural,822.0,6714.0,12944.0,15500.273256898941,0.19470512470807305,0.15355420235896466,1.4990954210694845,0.4013475751013704,142285974501.28778
Karnataka,Bellary,1,Low Activity Rural,475.0,2172.0,6098.0,13204.424268346425,0.19709918435471108,0.15123566257138446,1.498846495119787,0.4580657221669874,117704590820.70676
Karnataka,Bengaluru,2,Moderate Balanced,3544.0,31921.0,38119.0,34885.32032322449,0.2495653519866759,0.19250896914389293,1.499595588235294,0.4994910569549653,318195050951.0083
Karnataka,Bengaluru Rural,3,High Mobility Transient,0.0,4.0,1.0,1250.0,0.0,0.0,,0.9505063697270595,12500000000.0
Karnataka,Bengaluru South,0,High Activity Urban,22.0,321.0,16.0,3163.430420711974,0.1535915810156586,0.11801273160243844,1.4851904761904762,0.24627333467346518,31262135922.39838
Karnataka,Bengaluru Urban,0,High Activity Urban,1651.0,0.0,0.0,0.0,0.0,0.0,1.4045454545454545,0.5297631544906488,0.0
Karnataka,Bidar,1,Low Activity Rural,567.0,4678.0,9625.0,37464.79950702319,0.2670135799129941,0.20759917633349284,1.4980836236933797,0.48703132853154896,339700000005.47144
Karnataka,Bijapur,1,Low Activity Rural,508.0,3241.0,5750.0,15925.963363172863,0.22163297345704508,0.17225547888142556,1.4987584650112868,0.40523190180526353,143030303033.00507
Karnataka,Chamarajanagar,0,High Activity Urban,26.0,79.0,115.0,2101.4056224899596,0.0335341365452848,0.02630522088277878,1.4924698795180722,0.3547901019772135,19397590361.738956
Karnataka,Chamarajanagar *,0,High Activity Urban,5.0,8.0,2.0,678.5714285714286,0.0,0.0,1.4607142857142856,0.30178252356716706,6428571428.642858
Karnataka,Chamrajanagar,1,Low Activity Rural,242.0,1556.0,2691.0,16444.291978925907,0.20774545842435743,0.15949661429078127,1.4966937669376692,0.45008222672212644,148009478675.7468
Karnataka,Chamrajnagar,0,High Activity Urban,47.0,238.0,214.0,2803.5714285714284,0.07754535147206383,0.0660884353724863,1.4959259259259259,0.29827231477532745,24571428572.091427
Karnataka,Chickmagalur,0,High Activity Urban,146.0,870.0,1673.0,5426.826196473552,0.10413380852795602,0.08916045334426792,1.4985677083333335,0.3169094246405449,47455919396.71801
Karnataka,Chikkaballapur,1,Low Activity Rural,424.0,2047.0,2853.0,13375.013593001397,0.25767680237172524,0.1981524196259405,1.4973958333333333,0.5041956841908429,107601626020.47148
Karnataka,Chikkamagaluru,0,High Activity Urban,152.0,776.0,1680.0,6198.668702189829,0.08965989823294525,0.07570142091924684,1.4983918128654972,0.3354733907028945,57380281690.98202
Karnataka,Chikmagalur,0,High Activity Urban,15.0,73.0,237.0,4399.509803921569,0.0238095238090903,0.017507002800776977,1.4916666666666667,0.3131965170803195,42500000000.29412
Karnataka,Chitradurga,1,Low Activity Rural,658.0,6693.0,9045.0,31844.303868431896,0.2227044543312527,0.17012887750081013,1.4978159978159977,0.43530562808548817,300415704391.0308
Karnataka,Dakshina Kannada,1,Low Activity Rural,788.0,5074.0,7690.0,10362.688198889342,0.17691822999504608,0.13951248876302982,1.499384842519685,0.4093307826046194,93250714968.49057
Karnataka,Davanagere,0,High Activity Urban,55.0,283.0,667.0,3998.1315396113605,0.043124065768647045,0.03931240657588976,1.4975,0.27991320373137385,38116591928.59043
Karnataka,Davangere,1,Low Activity Rural,568.0,3160.0,8954.0,20912.58189407984,0.18152961968346432,0.14252878911925582,1.4986263736263736,0.4730926760407158,190169133195.4637
Karnataka,Dharwad,1,Low Activity Rural,610.0,4209.0,9920.0,27248.118047221094,0.24916047212408068,0.19241246757586392,1.4984452736318408,0.4485930127796215,249574468088.84836
Karnataka,Gadag,1,Low Activity Rural,542.0,1838.0,4035.0,18146.19198859954,0.23304540570437235,0.17913258297669318,1.497598253275109,0.4965410019575207,158842975210.2779
Karnataka,Gadag *,0,High Activity Urban,15.0,65.0,77.0,2177.595628415301,0.046448087430305096,0.046448087430305096,1.490677966101695,0.3147099649294902,20327868852.745903
Karnataka,Gulbarga,1,Low Activity Rural,655.0,2597.0,5501.0,11227.959755576036,0.1998906568708405,0.15686773227715556,1.4987574552683898,0.4566930806193195,92926356592.40974
Karnataka,Hasan,0,High Activity Urban,133.0,924.0,1045.0,3945.7772795216742,0.10584274967421438,0.09336605098696611,1.498744292237443,0.2772258552673338,35964125561.18105
Karnataka,Hassan,0,High Activity Urban,272.0,3665.0,5322.0,16949.982710926695,0.15841549582313527,0.13031283068115623,1.498791208791209,0.36790325104919963,160165975105.35693
Karnataka,Haveri,1,Low Activity Rural,510.0,7065.0,7772.0,34179.27633522391,0.23526853333282377,0.18463895811383083,1.498446327683616,0.43940495001154256,320107526885.19257
Karnataka,Haveri *,0,High Activity Urban,11.0,106.0,192.0,4774.011299435028,0.060653753025213426,0.05544794188727318,1.4880434782608696,0.24673683284523923,45423728814.0
Karnataka,Kalaburagi,1,Low Activity Rural,522.0,4517.0,8382.0,24804.39521153004,0.1855792153973664,0.1497101672466646,1.4986997635933808,0.44316238260750634,232292134834.03104
Karnataka,Kodagu,0,High Activity Urban,138.0,1292.0,2612.0,13568.734692297912,0.1659618696906931,0.13494135188896025,1.497459349593496,0.36363555258886987,127164750959.38638
Karnataka,Kolar,1,Low Activity Rural,529.0,3042.0,4866.0,18032.471963261618,0.22691529400165708,0.17382556449676853,1.4982084690553745,0.5175225367306479,157735849060.2125
Karnataka,Koppal,1,Low Activity Rural,603.0,3601.0,7430.0,30067.499428562143,0.23840095071341144,0.18228473636868683,1.497391304347826,0.479534934360139,274459930317.57715
Karnataka,Mandya,1,Low Activity Rural,427.0,4514.0,9110.0,24197.246619360023,0.221941736192977,0.1735053586173457,1.49880174291939,0.3695462914909238,221938144333.33923
Karnataka,Mysore,0,High Activity Urban,353.0,1862.0,4816.0,9008.012027335699,0.14280300934730922,0.11709032185259602,1.4990863787375417,0.38627705275101776,78808373593.04172
Karnataka,Mysuru,0,High Activity Urban,752.0,4614.0,6809.0,14225.505187958082,0.14164564765576682,0.11478779433973862,1.499171686746988,0.413298118296888,133922413794.55756
Karnataka,Raichur,1,Low Activity Rural,942.0,3943.0,12546.0,36294.826163870624,0.2286303174872739,0.17371306623351887,1.4983483483483484,0.5281100264780294,332336182340.754
Karnataka,Ramanagar,1,Low Activity Rural,316.0,2349.0,4453.0,28048.5243678711,0.21544175681617903,0.16821548365746605,1.4971052631578947,0.5884181190022265,254070351763.1083
Karnataka,Shimoga,0,High Activity Urban,285.0,1888.0,3216.0,8134.279896168994,0.12936731681503846,0.10193697671244571,1.4989194499017682,0.3779261425580934,72612781956.44218
Karnataka,Shivamogga,0,High Activity Urban,236.0,1923.0,3818.0,10824.418604651162,0.13131269491320074,0.10855085998441515,1.498766816143498,0.356080368389485,101416490487.41672
Karnataka,Tumakuru,0,High Activity Urban,347.0,2498.0,5314.0,10998.449612403101,0.13965289849039553,0.11443689193960127,1.4985860655737706,0.3529338254327447,102418604652.53969
Karnataka,Tumkur,0,High Activity Urban,361.0,2453.0,7238.0,14525.441595441596,0.15856731264453566,0.12656083689809483,1.4988758992805755,0.3358652046207242,132666666668.90671
Karnataka,Udupi,0,High Activity Urban,431.0,2849.0,4152.0,8858.214058525673,0.15916057517514703,0.1291593307335066,1.4991815476190478,0.3930643300726336,81671388103.24052
Karnataka,Uttara Kannada,0,High Activity Urban,473.0,3399.0,5967.0,10743.65981379497,0.1259957616031141,0.10570896924390011,1.4992465753424657,0.37472929077323897,100352480418.98509
Karnataka,Vijayanagara,0,High Activity Urban,304.0,2269.0,1476.0,11835.205774135664,0.1679378723868214,0.13538755303784708,1.4978927203065133,0.41218636847009016,107232472326.67412
Karnataka,Vijayapura,1,Low Activity Rural,649.0,3747.0,5772.0,16069.092664092665,0.21920451374525804,0.17547238303623836,1.498804347826087,0.40906672730195465,146361746364.0387
Karnataka,Yadgir,1,Low Activity Rural,980.0,3173.0,6326.0,20815.846397141508,0.24202526006086025,0.18526908245100956,1.4979087452471482,0.5120826181899106,184812030078.63947
Karnataka,yadgir,0,High Activity Urban,68.0,233.0,443.0,4517.217630853995,0.09372294372074143,0.08778040141463536,1.495378151260504,0.3785541250680377,37603305786.49036
Kerala,Alappuzha,0,High Activity Urban,461.0,4313.0,9375.0,10549.743808710504,0.1605392545973833,0.13092229969058955,1.499505840071878,0.2975570943836203,97455166525.81358
Kerala,Ernakulam,1,Low Activity Rural,739.0,7300.0,14055.0,13524.391572621342,0.19558093619302694,0.15638960302309574,1.4995873968492124,0.3459355363800739,123345375724.66187
Kerala,Idukki,0,High Activity Urban,189.0,1775.0,4774.0,11058.660436137072,0.14610313118248705,0.11978167333587178,1.4989299610894942,0.2973568803181174,102411214954.76083
Kerala,Kannur,1,Low Activity Rural,723.0,6289.0,12310.0,14931.031657378539,0.20828253050659978,0.16546872574822555,1.4994554455445546,0.35217918837670276,134177693764.49097
Kerala,Kasaragod,1,Low Activity Rural,474.0,3431.0,6557.0,22463.173654302685,0.27045925656723624,0.204573740811739,1.4983024691358025,0.41000772798392815,195542521998.90103
Kerala,Kasargod,0,High Activity Urban,33.0,186.0,253.0,2644.6623093681915,0.042997198878338416,0.04075630251983448,1.4963333333333333,0.2798504798175895,24836601307.48366
Kerala,Kollam,1,Low Activity Rural,586.0,5785.0,16566.0,16707.856354462318,0.19142994245494738,0.15174742521360252,1.499514563106796,0.33397838877741987,155331125829.93173
Kerala,Kottayam,0,High Activity Urban,414.0,3219.0,8410.0,8444.148563932737,0.13633890318778646,0.11171759835811405,1.4995393634840872,0.30197485143041175,78217426060.31343
Kerala,Kozhikode,1,Low Activity Rural,833.0,10993.0,20022.0,25588.60258903737,0.2516834306117557,0.19435290765249988,1.499439918533605,0.35896638671572734,233700483095.56403
Kerala,Malappuram,2,Moderate Balanced,1848.0,15687.0,25039.0,27492.05290750739,0.2683066153085488,0.2064251751299375,1.4994990892531876,0.3951474856041915,242981691374.02924
Kerala,Palakkad,1,Low Activity Rural,794.0,4790.0,15064.0,12659.532530961102,0.15048383929868392,0.12264912683059259,1.4993204213387699,0.3506259554983449,114849816851.92871
Kerala,Pathanamthitta,0,High Activity Urban,220.0,2050.0,6185.0,7513.1278538812785,0.10299965037980881,0.08660838508960225,1.4991974043715848,0.2545760122798024,70489236791.49821
Kerala,Thiruvananthapuram,1,Low Activity Rural,766.0,7321.0,19057.0,17220.921307407792,0.19992494391102364,0.15999555448398736,1.4995733126454616,0.3485490294289329,158181154129.66046
Kerala,Thrissur,1,Low Activity Rural,843.0,6001.0,17355.0,12386.497718848019,0.171584854262775,0.13642183837131067,1.499653652392947,0.33754343335284676,112886227546.91751
Kerala,Wayanad,1,Low Activity Rural,163.0,2286.0,3708.0,23437.70226537217,0.24338791883033492,0.19405887477305792,1.495877192982456,0.4414525328458754,204271844665.3002
Ladakh,Kargil,0,High Activity Urban,63.0,241.0,147.0,4483.823529411765,0.16039332399319836,0.125420168064669,1.4917910447761193,0.43031557230024403,38529411765.775734
Ladakh,Leh,0,High Activity Urban,8.0,443.0,379.0,14635.802469135802,0.1747437389916728,0.14509978748817393,1.489,0.2618532559668828,142777777778.37964
Lakshadweep,Lakshadweep,0,High Activity Urban,27.0,103.0,592.0,8460.526315789473,0.06967418546176427,0.05989974937172344,1.4922535211267607,0.3213960705918398,79342105264.13158
Madhya Pradesh,Agar Malwa,1,Low Activity Rural,297.0,839.0,1621.0,29304.414805807643,0.2508116610938093,0.19351122394844947,1.4912698412698413,0.429959664627614,279552238807.7186
Madhya Pradesh,Alirajpur,2,Moderate Balanced,1239.0,3241.0,14358.0,104319.43733525577,0.23816946327663227,0.18479564142240273,1.4897623837063112,0.8690625154221948,1006395348841.8539
Madhya Pradesh,Anuppur,1,Low Activity Rural,359.0,2143.0,4534.0,33936.462849176656,0.22966461007649797,0.17570787008155628,1.495748299319728,0.5654494222493311,308692810462.5269
Madhya Pradesh,Ashok Nagar,1,Low Activity Rural,587.0,3761.0,7206.0,69899.0990854957,0.25542128910656414,0.20173146731815747,1.4936046511627905,0.6781827587798742,675402298853.4352
Madhya Pradesh,Balaghat,2,Moderate Balanced,719.0,9096.0,18696.0,105068.00963285848,0.29803816018528245,0.2329340853867963,1.4974770642201833,0.4544685109299874,1014763948503.2504
Madhya Pradesh,Barwani,1,Low Activity Rural,873.0,2998.0,4041.0,37669.38917155242,0.2679876391651822,0.2081871849490812,1.4915362503992335,0.6798053142891389,346764705886.1791
Madhya Pradesh,Betul,1,Low Activity Rural,994.0,3751.0,12529.0,40439.51214517313,0.22571455804665644,0.17835240684809203,1.4961025280898876,0.6508814196203694,369963898922.08527
Madhya Pradesh,Bhind,1,Low Activity Rural,1403.0,7295.0,9227.0,43492.99147103769,0.3121105310466309,0.23890036849388577,1.497689075630252,0.6314376339306749,400791666671.66
Madhya Pradesh,Bhopal,2,Moderate Balanced,1383.0,16715.0,30735.0,110331.7423847716,0.25096784808811146,0.1940941545690726,1.497062125748503,0.7041704115276003,1073047091416.9775
Madhya Pradesh,Burhanpur,2,Moderate Balanced,1081.0,2852.0,16914.0,163614.43504317824,0.24036987079980082,0.1888996600497747,1.49,0.9636700753219539,1605689655176.2063
Madhya Pradesh,Chhatarpur,2,Moderate Balanced,1874.0,7807.0,12040.0,50253.42719299483,0.29213257969195633,0.2227849738799847,1.497843137254902,0.5871989742754598,465447470822.2081
Madhya Pradesh,Chhindwara,2,Moderate Balanced,1166.0,8992.0,19471.0,68251.39601076751,0.24048431153393302,0.1854297888331465,1.4971999999999999,0.6408962240982147,650235988205.2236
Madhya Pradesh,Damoh,2,Moderate Balanced,641.0,7209.0,16479.0,123557.60205114691,0.30611927819390866,0.23467272577987608,1.49640522875817,0.5836537118921034,1189753086426.5574
Madhya Pradesh,Datia,1,Low Activity Rural,524.0,4840.0,5846.0,79695.01959822427,0.29906008678730145,0.23329192496829643,1.4946078431372547,0.711702643770194,766822429910.5245
Madhya Pradesh,Dewas,2,Moderate Balanced,2024.0,5177.0,15250.0,54398.611337509916,0.2525283044594742,0.1966566314910299,1.497027027027027,0.7575320541004386,518449197864.2955
Madhya Pradesh,Dhar,1,Low Activity Rural,968.0,6824.0,9209.0,57486.99308741087,0.2620223080954816,0.20525464889780487,1.4973300970873786,0.6403275807022699,541886792457.62396
Madhya Pradesh,Dindori,1,Low Activity Rural,335.0,5215.0,8761.0,116591.95081467072,0.252784091370693,0.19495959532516102,1.4913262527233115,0.5685730771511561,1135321100922.0042
Madhya Pradesh,East Nimar,1,Low Activity Rural,412.0,1094.0,5967.0,34500.41122974649,0.13422894591551662,0.10760876991555735,1.494258130081301,0.6662067834277294,328034682083.49365
